0	76.381195
1	105.079742
2	69.071892
3	82.626495
4	107.870682
5	98.300804
6	126.347549
7	102.046944
8	130.673782
9	97.176529
10	88.150558
11	95.755577
12	80.546432
13	112.077721
14	90.900047
15	88.969734
16	70.909477
17	86.925804
18	106.790810
19	107.624939
20	122.755974
21	103.385994
22	96.716530
23	80.893456
24	94.499466
25	109.380806
26	97.524292
27	103.515907
28	125.135063
29	141.886612
30	93.503220
31	62.940674
32	124.806877
33	93.094025
34	77.684311
35	96.116875
36	124.664139
37	126.178581
38	101.932671
39	102.236763
40	72.807655
41	66.035622
42	124.531662
43	112.122993
44	111.601273
45	116.581749
46	87.839058
47	73.895584
48	119.882263
49	91.886147
50	96.074532
51	67.083374
52	115.522789
53	94.297073
54	115.593750
55	110.789886
56	104.821136
57	77.937492
58	97.847298
59	112.326363
60	116.247017
61	51.351021
62	103.268951
63	117.749977
64	117.936401
65	133.636963
66	82.842575
67	95.940483
68	81.732613
69	136.239380
70	100.627151
71	120.971191
72	79.464806
73	81.282631
74	96.040634
75	125.289032
76	101.845322
77	106.059441
78	126.129776
79	126.324394
80	102.962502
81	110.536446
82	105.167847
83	98.855522
84	122.474525
85	121.385559
86	102.403152
87	152.456879
88	122.124878
89	115.829353
90	117.921547
91	92.477791
92	112.063728
93	97.899529
94	114.920143
95	105.306854
96	137.828171
97	111.597054
98	130.565506
99	115.809830
100	116.625053
101	81.194641
102	120.335625
103	99.059616
104	83.176834
105	90.483910
106	81.768631
107	137.773239
108	106.666153
109	123.390808
110	102.153168
111	107.653366
112	97.805107
113	99.853874
114	106.409760
115	127.594360
116	116.161545
117	59.987839
118	114.898750
119	92.815926
120	120.793892
121	118.697609
122	129.691345
123	87.173561
124	82.050034
125	73.027260
126	116.522743
127	109.948784
128	95.147827
129	112.036705
130	118.687775
131	107.276573
132	118.251350
133	99.580559
134	76.022614
135	122.712669
136	82.358803
137	99.572945
138	99.631599
139	101.738609
140	124.438957
141	55.287285
142	145.463684
143	112.082008
144	111.071976
145	119.026863
146	83.772446
147	104.526558
148	93.228973
149	71.114769
150	93.632355
151	122.549278
152	126.963959
153	99.506516
154	96.094856
155	108.655914
156	85.619377
157	108.799805
158	124.612579
159	128.904495
160	77.768257
161	131.960861
162	95.466797
163	46.690369
164	95.149567
